NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,WEBSITE
SOUTHERN CALIFORNIA SEMINARY,2075 E. MADISON AVENUE,EL CAJON,CA,92019,(619) 201-8999,213,SAN DIEGO,06073,USA,32.79961366600003,-116.90546124299999,www.socalsem.edu/
CENTRAL CONNECTICUT STATE UNIVERSITY,1615 STANLEY ST,NEW BRITAIN,CT,06050,(860) 832-2278,12196,HARTFORD,09003,USA,41.69025802800007,-72.77009378999998,www2.ccsu.edu/
GOODWIN UNIVERSITY,ONE RIVERSIDE DRIVE,EAST HARTFORD,CT,06118,(860) 528-4111,3811,HARTFORD,09003,USA,41.74297722400007,-72.64032018599994,www.goodwin.edu/
THE BAPTIST COLLEGE OF FLORIDA,5400 COLLEGE DR,GRACEVILLE,FL,32440,(850) 263-3261,555,JACKSON,12063,USA,30.96260676600008,-85.50394317899998,www.baptistcollege.edu/
LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL COLLEGE,156 THOMAS BOYD HALL,BATON ROUGE,LA,70803,(225) 578-3202,40896,EAST BATON ROUGE,22033,USA,30.412739154000064,-91.18072747299999,www.lsu.edu/
NORTHERN MAINE COMMUNITY COLLEGE,33 EDGEMONT DR,PRESQUE ISLE,ME,04769,(207) 768-2700,882,AROOSTOOK,23003,USA,46.69466798000008,-68.03479558199996,www.nmcc.edu/
SUMMIT ACADEMY OPPORTUNITIES INDUSTRIALIZATION CENTER,935 OLSON MEMORIAL HWY,MINNEAPOLIS,MN,55405,(612) 377-0150,330,HENNEPIN,27053,USA,44.983486,-93.292684,www.saoic.org/
ROCHESTER COMMUNITY AND TECHNICAL COLLEGE,851 30TH AVE SE,ROCHESTER,MN,55904,(507) 285-7210,5525,OLMSTED,27109,USA,44.013916477000066,-92.42271857399999,www.rctc.edu/
MESSENGER COLLEGE,"2701 BROWN TRAIL, SUITE 408",BEDFORD,TX,76021,(817) 554-5950 EXT 100,48,TARRANT,48439,USA,32.83114879000004,-97.10025016999998,www.messengercollege.edu/
MONTESSORI EDUCATION CENTER OF THE ROCKIES,4745 WALNUT STREET,BOULDER,CO,80301,(303) 494-3002,60,BOULDER,08013,USA,40.01963249100004,-105.24138192899994,www.mecr.edu/
EASTERN INTERNATIONAL COLLEGE-BELLEVILLE,251 WASHINGTON AVE,BELLEVILLE,NJ,07109,(973) 751-9051 EXT 202,267,ESSEX,34013,USA,40.78962964900006,-74.15242663799995,www.eicollege.edu/
BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY,1530 E PINE ST,JACKSONVILLE,TX,75766,(903) 586-2501,137,CHEROKEE,48073,USA,31.978984,-95.255438,www.bmats.edu/
GODDARD COLLEGE,123 PITKIN ROAD,PLAINFIELD,VT,05667,(802) 454-8311,431,WASHINGTON,50023,USA,44.27910619000005,-72.43821603899994,www.goddard.edu/
RENSSELAER POLYTECHNIC INSTITUTE,110 8TH ST,TROY,NY,12180,(518) 276-6000,9174,RENSSELAER,36083,USA,42.72898348600006,-73.6787675,www.rpi.edu/
YESHIVA OF MACHZIKAI HADAS,1321 43RD ST,BROOKLYN,NY,11219,(718) 853-2442,491,KINGS,36047,USA,40.638162,-73.987879,https://yeshivaofmachzikaihadas.com/
ASSABET VALLEY REGIONAL TECHNICAL SCHOOL,215 FITCHBURG ST,MARLBOROUGH,MA,01752,(508) 485-9430,54,MIDDLESEX,25017,USA,42.36842245300005,-71.56653164799997,www.assabet.org/
LOS ANGELES ACADEMY OF FIGURATIVE ART,16926 SATICOY STREET,VAN NUYS,CA,91406,(818) 429-3110,24,LOS ANGELES,06037,USA,34.20822955400007,-118.50204996899998,laafa.edu/
DIGITAL MEDIA INSTITUTE AT INTERTECH,2031 KINGS HIGHWAY,SHREVEPORT,LA,71103,(318) 213-0788,44,CADDO,22017,USA,32.480555,-93.771652,www.dmi.edu/
ROSS MEDICAL EDUCATION CENTER - KALAMAZOO,"5177 WEST MAIN STREET, SUITE A",KALAMAZOO,MI,49009,(269) 601-7151,149,KALAMAZOO,26077,USA,42.29053275900003,-85.65183819699996,www.rosseducation.edu/
IBS SCHOOL OF COSMETOLOGY AND MASSAGE,110 EAST KAAHUMANU AVENUE,KAHULUI,HI,96732,(808) 214-5293,66,MAUI,15009,USA,20.892857,-156.462848,ibs-hi.com/
THE SALON PROFESSIONAL ACADEMY-GEORGETOWN,901 SOUTH IH 35,GEORGETOWN,TX,78626,(512) 868-8079,41,WILLIAMSON,48491,USA,30.635787994000054,-97.68785813199997,www.tspageorgetown.com/
TONI & GUY HAIRDRESSING ACADEMY-IDAHO,410 W NEIDER AVE SUITE B,COEUR D'ALENE,ID,83815,(208) 930-1276,39,KOOTENAI,16055,USA,47.70594,-116.793653,https://coeurdalene.toniguy.edu/
TEXAS HEALTHTECH INSTITUTE,9615 COLLEGE STREET,BEAUMONT,TX,77707,(409) 866-0555,66,JEFFERSON,48245,USA,30.064641,-94.206012,www.texashealthtech.com/
NORTHERN PENNSYLVANIA REGIONAL COLLEGE,"300 2ND AVENUE, SUITE 500",WARREN,PA,16365,(814) 230-9010,116,WARREN,42123,USA,41.84556389800008,-79.14722191299995,https://regionalcollegepa.org/
SAN JOAQUIN VALLEY COLLEGE-MADERA,2185-J WEST CLEVELAND AVENUE,MADERA,CA,93637,(559) 734-9000,94,MADERA,06039,USA,36.97679782400007,-120.08290060899998,https://www.sjvc.edu/
AMERICAN COLLEGE OF THE BUILDING ARTS,649 MEETING STREET,CHARLESTON,SC,29403,(843) 577-5245,131,CHARLESTON,45019,USA,32.80512130400007,-79.94690620299997,acba.edu
GOODFELLAS BARBER COLLEGE,4306 ASHER AVE,LITTLE ROCK,AR,72204,(501) 707-7983,16,PULASKI,05119,USA,34.724615183000026,-92.32195785399995,www.gfbc.edu
GLOBAL TECH COLLEGE,4346 SECOR ROAD,TOLEDO,OH,43623,(567) 377-7010,17,LUCAS,39095,USA,41.697504243000026,-83.62295602099994,www.globaltech.edu
BRISTOL SCHOOL OF HAIR DESIGN,805 COMMONWEALTH AVENUE,BRISTOL,VA,24201,(276) 669-2112,73,BRISTOL,51520,USA,36.60531383400007,-82.19244626399995,www.bristolschoolofhairdesign.com
VSKI COSMETOLOGY SCHOOL,2070 SAM RITTENBERG BOULEVARD,CHARLESTON,SC,29407,(843) 203-0000,14,CHARLESTON,45019,USA,32.79733183900004,-80.03250788099996,www.vskicosmetology.com
PORTER AND CHESTER INSTITUTE - NEW LONDON,470 BANK STREET,NEW LONDON,CT,06320,NOT AVAILABLE,-999,NEW LONDON,09011,USA,41.34995867900005,-72.10062707899993,NOT AVAILABLE
FAITH THEOLOGICAL SEMINARY AND CHRISTIAN COLLEGE,7607 SHELDON ROAD,TAMPA,FL,33615,(813) 886-8492,-999,HILLSBOROUGH,12057,USA,28.01881637200006,-82.58243997999995,www.ftscc.org
WESTERN KENTUCKY UNIVERSITY,1906 COLLEGE HEIGHTS BLVD,BOWLING GREEN,KY,42101,(270) 745-0111,19864,WARREN,21227,USA,36.98781787400003,-86.45394089299998,www.wku.edu/
UNIVERSITY OF PUERTO RICO-MAYAGUEZ,259 BOULEVARD ALFONSO VALDEZ,MAYAGUEZ,PR,00681,(787) 832-4040,15150,MAYAGÜEZ,72097,PRI,18.212964,-67.143911,https://www.uprm.edu/
THE BEAUTY SCHOOL,1058 HIGHLAND CIRCLE SUITE #4,MOUNTAIN HOME,AR,72653,(870) 425-4225,-999,BAXTER,05005,USA,36.34702144600004,-92.36894005499994,thebeautyschoolmh.com
ANTIOCH UNIVERSITY ONLINE,900 DAYTON STREET,YELLOW SPRINGS,OH,45387,(937) 769-1352,313,GREENE,39057,USA,39.80342376800007,-83.90860037999994,online.antioch.edu/
PAUL MITCHELL THE SCHOOL-MADISON,7021 TREE LANE,MADISON,WI,53717,(608) 807-5993,41,DANE,55025,USA,43.065171547000034,-89.50314450599996,paulmitchell.edu/madison
ZMS THE ACADEMY,2228 E CESAR E CHAVEZ AVE,LOS ANGELES,CA,90033,(323) 372-6132,219,LOS ANGELES,06037,USA,34.111787786000036,-118.18887941499997,www.zmsacademy.com/
FIRST COAST TECHNICAL COLLEGE,2980 COLLINS AVE,SAINT AUGUSTINE,FL,32084,(904) 547-3282,506,ST. JOHNS,12109,USA,29.924376881000057,-81.34582877499997,fctc.edu/
LINCOLN LAND COMMUNITY COLLEGE,5250 SHEPHERD RD,SPRINGFIELD,IL,62794,(217) 786-2200,5528,SANGAMON,17167,USA,39.72121124800003,-89.61124872899995,www.llcc.edu/
WATKINS COLLEGE OF ART DESIGN & FILM,2298 ROSA L PARKS BLVD,NASHVILLE,TN,37228,NOT AVAILABLE,-999,DAVIDSON,47037,USA,36.19465906800008,-86.80588776599996,NOT AVAILABLE
ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE-SYRACUSE,719 E GENESEE ST,SYRACUSE,NY,13210,(315) 424-1159,63,ONONDAGA,36067,USA,43.04770637900003,-76.14046717899998,www.ostm.edu/
CONNORS STATE COLLEGE,700 COLLEGE ROAD,WARNER,OK,74469,(918) 463-2931,2249,MUSKOGEE,40101,USA,35.49287250700007,-95.31954106699999,connorsstate.edu/
VICTORIA COLLEGE,2200 E RED RIVER,VICTORIA,TX,77901,(361) 573-3291,3968,VICTORIA,48469,USA,28.816450796000026,-96.97923358699995,www.victoriacollege.edu/
UNIVERSITY OF SOUTH ALABAMA,307 N UNIVERSITY BLVD,MOBILE,AL,36688,(251) 460-6101,16692,MOBILE,01097,USA,30.695081173000062,-88.18189047799996,www.southalabama.edu/
GATEWAY COMMUNITY AND TECHNICAL COLLEGE,500 TECHNOLOGY WAY,FLORENCE,KY,41042,(859) 441-4500,4695,BOONE,21015,USA,38.96063270500008,-84.63332980699994,https://gateway.kctcs.edu/index.aspx
LAFAYETTE COLLEGE,HIGH ST,EASTON,PA,18042,(610) 330-5000,3407,NORTHAMPTON,42095,USA,40.69951262600006,-75.21134228299996,https://www.lafayette.edu/
KEISER UNIVERSITY-FT LAUDERDALE,1500 NW 49TH ST.,FORT LAUDERDALE,FL,33309,(954) 776-4476,23904,BROWARD,12011,USA,26.185868511000024,-80.1639592,www.keiseruniversity.edu/
NORTH CENTRAL KANSAS TECHNICAL COLLEGE,3033 US HIGHWAY 24,BELOIT,KS,67420,(785) 738-2276,951,MITCHELL,20123,USA,39.481634,-98.110914,www.ncktc.edu/
PENNSYLVANIA STATE UNIVERSITY-PENN STATE SCHUYLKILL,200 UNIVERSITY DRIVE,SCHUYLKILL HAVEN,PA,17972,(570) 385-6000,-999,SCHUYLKILL,42107,USA,40.642583079000076,-76.16637147199998,schuylkill.psu.edu/
SCHUYLKILL TECHNOLOGY CENTER,101 TECHNOLOGY DR,FRACKVILLE,PA,17931,(570) 544-9131 EXT 1209,125,SCHUYLKILL,42107,USA,40.77573527700008,-76.22937968899998,www.stcenters.org/
OZARKA COLLEGE,218 COLLEGE DR,MELBOURNE,AR,72556,(870) 368-7371,1187,IZARD,05065,USA,36.05303096400007,-91.89635509599998,www.ozarka.edu/
ARKANSAS STATE UNIVERSITY-BEEBE,1000 IOWA STREET,BEEBE,AR,72012,(501) 882-3600,3354,WHITE,05145,USA,35.07417302500005,-91.89533268199995,www.asub.edu/
MORAINE PARK TECHNICAL COLLEGE,235 N NATIONAL AVENUE,FOND DU LAC,WI,54936,(920) 929-2483,3162,FOND DU LAC,55039,USA,43.78522367200003,-88.41765570499996,www.morainepark.edu/
COLLIN COUNTY COMMUNITY COLLEGE DISTRICT,3452 SPUR 399,MCKINNEY,TX,75069,(972) 881-5790,38157,COLLIN,48085,USA,33.162478,-96.638472,www.collin.edu/
EASTLAND-FAIRFIELD CAREER AND TECHNICAL SCHOOLS,4300 AMALGAMATED PLACE,GROVEPORT,OH,43125,(614) 836-4541,186,FRANKLIN,39049,USA,39.886669710000035,-82.88430455499997,www.eastland-fairfield.com/
WASHINGTON STATE COMMUNITY COLLEGE,710 COLEGATE DR,MARIETTA,OH,45750,(740) 374-8716,2066,WASHINGTON,39167,USA,39.431312182000056,-81.43484188599996,www.wscc.edu/
THE UNIVERSITY OF TEXAS RIO GRANDE VALLEY,1201 W UNIVERSITY DR,EDINBURG,TX,78539,(956) 665-2011,36826,HIDALGO,48215,USA,26.306628643000067,-98.17218832199995,www.utrgv.edu/
WESTERN TEXAS COLLEGE,6200 COLLEGE AVE,SNYDER,TX,79549,(325) 573-8511,1675,SCURRY,48415,USA,32.678585895000026,-100.91436903899995,www.wtc.edu/
SOMERSET COMMUNITY COLLEGE,808 MONTICELLO STREET,SOMERSET,KY,42501,(877) 629-9722,5370,PULASKI,21199,USA,37.05959860200005,-84.61754605799996,https://somerset.kctcs.edu/about/index.aspx
UNIVERSITY OF RICHMOND,410 WESTHAMPTON WAY,UNIVERSITY OF RICHMOND,VA,23173,(804) 289-8000,5945,RICHMOND CITY,51760,USA,37.57739933300007,-77.53879717799998,https://www.richmond.edu/
AMERICAN COLLEGE OF HEALTHCARE AND TECHNOLOGY,6330 PACIFIC BLVD STE 201,HUNTINGTON PARK,CA,90255,(323) 585-9000,198,LOS ANGELES,06037,USA,33.978980540000066,-118.22476218399999,www.ach.edu/
DICKINSON COLLEGE,COLLEGE AND LOUTHER STREETS,CARLISLE,PA,17013,(717) 243-5121,2772,CUMBERLAND,42041,USA,40.202796275000026,-77.19785418699996,https://www.dickinson.edu/
DESIGNER BARBER & STYLIST SCHOOL,"2409 SOUTH 56TH STREET, SUITE 118",FT SMITH,AR,72903,(479) 478-8388,68,SEBASTIAN,05131,USA,35.35949154000008,-94.37036395999996,designercollege.net/
INTERAMERICAN TECHNICAL INSTITUTE,"9600 SOUTHWEST 8TH STREET, SUITE 42",MIAMI,FL,33174,(305) 554-9281,135,MIAMI-DADE,12086,USA,25.760982840000054,-80.35093982799998,www.itischool.com/
GALEN COLLEGE OF NURSING-SAN ANTONIO,"7411 JOHN SMITH DRIVE, SUITE 300",SAN ANTONIO,TX,78229,(210) 733-3056,2831,BEXAR,48029,USA,29.507689781000067,-98.58566037899999,www.galencollege.edu/sanantonio/
PHILADELPHIA TECHNICIAN TRAINING,7446 D OGONTZ AVENUE,PHILADELPHIA,PA,19138,(215) 381-9403,755,PHILADELPHIA,42101,USA,40.06864346500004,-75.15736095399996,www.ptt.edu/
DEBUTANTES SCHOOL OF COSMETOLOGY AND NAIL TECHNOLOGY,145 N. 3RD STREET,DEKALB,IL,60115,(815) 758-4045,97,DEKALB,17037,USA,41.93056614100004,-88.75128321699998,www.debschool.com/
NORTHERN VERMONT UNIVERSITY,337 COLLEGE HILL,JOHNSON,VT,05656,(802) 635-2356,2468,LAMOILLE,50015,USA,44.64173625700005,-72.67115428999995,www.northernvermont.edu/
WEST COAST UNIVERSITY-MIAMI,9250 NW 36TH STREET,DORAL,FL,33178,(786) 501-7070,1383,MIAMI-DADE,12086,USA,25.810755288000053,-80.34747043499993,westcoastuniversity.edu/
FAIRMONT STATE UNIVERSITY,1201 LOCUST AVE,FAIRMONT,WV,26554,(304) 367-4000,4426,MARION,54049,USA,39.48593674800003,-80.16201763999999,https://www.fairmontstate.edu/
AMERICAN BEAUTY SCHOOL,1380 METROPOLITAN AVENUE,BRONX,NY,10462,(718) 931-7400,172,BRONX,36005,USA,40.835231227000065,-73.86071021899994,www.americanbeautyschool.edu/
OTTAWA UNIVERSITY-PHOENIX,9414 NORTH 25TH AVENUE,PHOENIX,AZ,85021,(602) 371-1188,1169,MARICOPA,04013,USA,33.57216662700006,-112.11301805999994,www.ottawa.edu/
VINCENNES BEAUTY COLLEGE,12 S SECOND ST,VINCENNES,IN,47591,(812) 882-1086,47,KNOX,18083,USA,38.67973923300008,-87.53238501699997,vincennesbeautycollege.com/
SAN JOAQUIN VALLEY COLLEGE-VISALIA,8344 W MINERAL KING AVE,VISALIA,CA,93291,(559) 734-9000,2121,TULARE,06107,USA,36.32804896000005,-119.38498130899995,www.sjvc.edu/
COLORADO TECHNICAL UNIVERSITY-COLORADO SPRINGS,4435 N CHESTNUT STREET,COLORADO SPRINGS,CO,80907,(719) 598-0200,30267,EL PASO,08041,USA,38.89426548300003,-104.83392814099994,www.coloradotech.edu/Colorado-Springs
ARTHUR'S BEAUTY COLLEGE,2600 JOHN HARDEN DRIVE,JACKSONVILLE,AR,72076,(501) 982-8987,61,PULASKI,05119,USA,34.891571544000044,-92.10257872299997,arthursbeautycollege.com/
EMBRY-RIDDLE AERONAUTICAL UNIVERSITY-DAYTONA BEACH,1 AEROSPACE BLVD.,DAYTONA BEACH,FL,32114,(386) 226-6000,10365,VOLUSIA,12127,USA,29.189244040000062,-81.04950046699997,daytonabeach.erau.edu/
UNIVERSITY OF HAWAII SYSTEM OFFICE,2444 DOLE ST,HONOLULU,HI,96822,(808) 956-8111,540,HONOLULU,15003,USA,21.299293058000046,-157.81725776899998,https://www.hawaii.edu/
NATIONAL LATINO EDUCATION INSTITUTE,2011 W PERSHING RD,CHICAGO,IL,60609,(773) 247-0707 EXT 200,11,COOK,17031,USA,41.82275613300004,-87.67591743899999,www.nlei.org/
SANTA FE COMMUNITY COLLEGE,6401 RICHARDS AVE,SANTA FE,NM,87508,(505) 428-1000,3973,SANTA FE,35049,USA,35.605213,-105.998518,https://www.sfcc.edu/
MESALANDS COMMUNITY COLLEGE,911 S TENTH STREET,TUCUMCARI,NM,88401,(575) 461-4413,806,QUAY,35037,USA,35.170331805000046,-103.73630335599995,www.mesalands.edu/
ATLANTIC BEAUTY & SPA ACADEMY LLC,3003 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,08234,(609) 645-3635,152,ATLANTIC,34001,USA,39.43414285800003,-74.61446854499997,https://www.shorebeautyschool.edu/
SOUTHWEST ACUPUNCTURE COLLEGE-BOULDER,6630 GUNPARK DR SUITE 200,BOULDER,CO,80301,(303) 581-9955,80,BOULDER,08013,USA,40.06944348700006,-105.19947078799999,www.acupuncturecollege.edu/
COMMUNITY CARE COLLEGE,4242 SOUTH SHERIDAN,TULSA,OK,74145,(919) 610-0027,717,TULSA,40143,USA,36.10161501400006,-95.90517823699997,www.communitycarecollege.edu/
M-DCPS THE ENGLISH CENTER,3501 SW 28 ST.,MIAMI,FL,33133,(305) 445-7731 EXT 0,439,MIAMI-DADE,12086,USA,25.739631489000033,-80.25170241399996,www.tecmiami.com/
DEVRY UNIVERSITY-ARIZONA,2149 W. DUNLAP AVE.,PHOENIX,AZ,85021,(602) 749-4500,285,MARICOPA,04013,USA,33.56575758900004,-112.10460064299997,https://www.devry.edu/
DEVRY UNIVERSITY-COLORADO,1870 W. 122ND AVE.,WESTMINSTER,CO,80234,(303) 280-7400,132,ADAMS,08001,USA,39.91934,-105.008901,https://www.devry.edu/
ESCUELA DE PERITOS ELECTRICISTAS DE ISABELA INC,AVE. AGUSTIN RAMOS CALERO CALLE SURINAM 1059 P.R. 112 NORTE,ISABELA,PR,00662,(787) 872-1747,75,ISABELA,72071,PRI,18.485134,-67.030838,www.epei.edu/
CHARLIE'S GUARD-DETECTIVE BUREAU AND ACADEMY INC,ROAD 107 KM 3.1 BO. BORINQUEN,AGUADILLA,PR,00603,(787) 882-7222,86,AGUADILLA,72005,PRI,18.469662,-67.153612,www.charliesacademy.edu/
AVIATOR COLLEGE OF AERONAUTICAL SCIENCE AND TECHNOLOGY,3800 ST LUCIE BLVD,FORT PIERCE,FL,34946,(772) 466-4822,411,ST. LUCIE,12111,USA,27.484379381000053,-80.35445570299999,www.aviator.edu/
EMPIRE COLLEGE,3035 CLEVELAND AVE,SANTA ROSA,CA,95403,(707) 546-4000,317,SONOMA,06097,USA,38.468051640000056,-122.72933744199997,www.empcol.edu/
EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY-STERLING,211 E THIRD ST,STERLING,IL,61081,(815) 625-0247,61,WHITESIDE,17195,USA,41.78858102700008,-89.69252166599995,www.educatorsofbeauty.com/
SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES,2001 WILLIAM STREET,CAPE GIRARDEAU,MO,63703,(573) 334-6825,246,CAPE GIRARDEAU,29031,USA,37.31102488600004,-89.54013457599996,www.sehcollege.edu/
THE CREATIVE CENTER,10850 EMMET STREET,OMAHA,NE,68164,(402) 898-1000,37,DOUGLAS,31055,USA,41.290957551000076,-96.08268080899995,www.creativecenter.edu/
UNIVERSITY OF FORT LAUDERDALE,4131 NW 16TH ST,LAUDERHILL,FL,33313,(954) 486-7728,80,BROWARD,12011,USA,26.14658173500004,-80.20459960199997,uftl.edu/
YESHIVATH VIZNITZ,15 ELYON ROAD,MONSEY,NY,10952,(845) 731-3700,942,ROCKLAND,36087,USA,41.11870670900004,-74.06668041299997,https://yeshivathviznitz.com/
THE CHRIST COLLEGE OF NURSING AND HEALTH SCIENCES,2139 AUBURN AVENUE,CINCINNATI,OH,45219,(513) 585-2401,1134,HAMILTON,39061,USA,39.12072029900003,-84.50923697399998,https://www.thechristcollege.edu/
CREVIER'S ACADEMY OF COSMETOLOGY ARTS,240 WEST IDAHO,KALISPELL,MT,59901,(406) 257-2525,40,FLATHEAD,30029,USA,48.197019914000066,-114.31589907299997,www.crevierschool.com/
ALLEN SCHOOL-PHOENIX,"15650 NORTH BLACK CANYON HIGHWAY, B210",PHOENIX,AZ,85053,(623) 385-8150,45,MARICOPA,04013,USA,33.629635120000046,-112.11743008299999,www.allenschool.edu/
STEVENSONS ACADEMY OF HAIR DESIGN,401 OPELOUSAS AVENUE,NEW ORLEANS,LA,70114,(504) 368-6377,143,ORLEANS,22071,USA,29.948437514000034,-90.05221926199994,www.stevenson-academy.com/
SOUTHERN UNIVERSITY AT NEW ORLEANS,6400 PRESS DRIVE,NEW ORLEANS,LA,70126,(504) 286-5000,2601,ORLEANS,22071,USA,30.026689856000075,-90.04437944599994,www.suno.edu/
INSTITUTO TECNOLOGICO DE PUERTO RICO-RECINTO DE SAN JUAN,CALLE ALEGRIA FINAL URB LAS VIRTUDES,SAN JUAN,PR,00924,(787) 764-2483 EXT 2011,352,SAN JUAN,72127,PRI,18.411104437000063,-66.01617112199995,https://instituto-tecnologico-de-puerto-rico-1.jimdosite.com/
COLUMBIA SOUTHERN UNIVERSITY,21982 UNIVERSITY LANE,ORANGE BEACH,AL,36561,(251) 981-3771 EXT 1278,19536,BALDWIN,01003,USA,30.329288,-87.653162,www.columbiasouthern.edu/
SAINT VINCENT DE PAUL REGIONAL SEMINARY,10701 SOUTH MILITARY TRAIL,BOYNTON BEACH,FL,33436,(561) 732-4424 EXT 156,201,PALM BEACH,12099,USA,26.51653821800005,-80.12518466999995,www.svdp.edu/
"JOSEF'S SCHOOL OF HAIR, SKIN & BODY-FARGO","3223 13 AVE S, STE A",FARGO,ND,58103,(701) 235-9910,82,CASS,38017,USA,46.85887042200005,-96.86341380899995,jsohd.com/
EMPIRE BEAUTY SCHOOL-E MEMPHIS,568 COLONIAL RD,MEMPHIS,TN,38117,(800) 920-4593,131,SHELBY,47157,USA,35.115571558000056,-89.90326147399998,www.empire.edu/
ICPR JUNIOR COLLEGE,CARRETERA #2 K.M. 49.9 PUERTA DEL NORTE MALL 4TO. PISO SUITE 17,MANATI,PR,00674,(787) 884-6000,387,MANATÍ,72091,PRI,18.429106,-66.493609,www.icprjc.edu/
CHEEKS BEAUTY ACADEMY,207 W 18 ST,CHEYENNE,WY,82001,(307) 637-8700,26,LARAMIE,56021,USA,41.13417959600008,-104.81667149499998,www.cheeksusa.com/
SAN JOAQUIN VALLEY COLLEGE-FRESNO AVIATION,4985 EAST ANDERSON AVENUE,FRESNO,CA,93727,(559) 734-9000,211,FRESNO,06019,USA,36.77552536700006,-119.72678834799996,www.sjvc.edu/
IRELL & MANELLA GRADUATE SCHOOL OF BIOLOGICAL SCIENCES AT CITY OF HOPE,1500 EAST DUARTE ROAD,DUARTE,CA,91010,(626) 256-4673,96,LOS ANGELES,06037,USA,34.12904848200003,-117.97279058899994,https://www.cityofhope.org/grad-school
ALTIERUS CAREER COLLEGE-BISSONNET,9700 BISSONNET ST-STE 1400,HOUSTON,TX,77036,(713) 772-4200,692,HARRIS,48201,USA,29.677343954000037,-95.54500788099995,https://www.altierus.edu/
CASPER COLLEGE,125 COLLEGE DRIVE,CASPER,WY,82601,(307) 268-2100,4137,NATRONA,56025,USA,42.830517360000044,-106.32700662099995,https://www.caspercollege.edu/
UNIVERSITY OF TOLEDO,2801 W BANCROFT,TOLEDO,OH,43606,(800) 586-5336,21610,LUCAS,39095,USA,41.657246401000066,-83.61593551499999,www.utoledo.edu/
THE UNIVERSITY OF TEXAS AT SAN ANTONIO,ONE UTSA CIRCLE,SAN ANTONIO,TX,78249,(210) 458-4011,38396,BEXAR,48029,USA,29.58241789500005,-98.62138638999994,www.utsa.edu/
SOUTHWESTERN ADVENTIST UNIVERSITY,100 W HILLCREST,KEENE,TX,76059,(817) 645-3921,950,JOHNSON,48251,USA,32.39695799400005,-97.32707813599995,www.swau.edu/
SAINT MARY'S COLLEGE,133 LE MANS HALL,NOTRE DAME,IN,46556,(574) 284-4000,2054,ST. JOSEPH,18141,USA,41.708157,-86.258632,www.saintmarys.edu/
VERMONT STATE COLLEGES-OFFICE OF THE CHANCELLOR,"575 STONE CUTTERS WAY, SUITE 1",MONTPELIER,VT,05602,(802) 224-3001,27,WASHINGTON,50023,USA,44.25427141500006,-72.57273090599995,www.vsc.edu/
APPALACHIAN BIBLE COLLEGE,161 COLLEGE DRIVE,MOUNT HOPE,WV,25880,(304) 877-6428,288,RALEIGH,54081,USA,37.853339,-81.20115,https://abc.edu/
LANDMARK COLLEGE,19 RIVER RD SOUTH,PUTNEY,VT,05346,(802) 387-6700,773,WINDHAM,50025,USA,42.977172,-72.512549,www.landmark.edu/
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,TEN METACOM AVE,BRISTOL,RI,02809,(401) 254-4500,624,BRISTOL,44001,USA,41.65097416200007,-71.26197796099996,law.rwu.edu/
MAGNOLIA COLLEGE OF COSMETOLOGY,4725 I55 N,JACKSON,MS,39206,(601) 362-6940,64,HINDS,28049,USA,32.35961396400006,-90.15182635499997,www.mcocjackson.com/
NEWSCHOOL OF ARCHITECTURE AND DESIGN,1249 F ST,SAN DIEGO,CA,92101,(800) 490-7081,589,SAN DIEGO,06073,USA,32.71330966900007,-117.15330540599996,www.newschoolarch.edu/
INDUSTRIAL MANAGEMENT TRAINING INSTITUTE,233 MILL ST,WATERBURY,CT,06706,(203) 753-7910,91,NEW HAVEN,09009,USA,41.54961848600004,-73.03589346199993,imti.edu/
TREASURE VALLEY COMMUNITY COLLEGE,650 COLLEGE BLVD,ONTARIO,OR,97914,(541) 881-8822,1761,MALHEUR,41045,USA,44.01921188700004,-116.97291372399997,https://www.tvcc.cc/
TENNESSEE STATE UNIVERSITY,3500 JOHN A. MERRITT BLVD,NASHVILLE,TN,37209,(615) 963-5000,8978,DAVIDSON,47037,USA,36.168990102000066,-86.82937012399998,www.tnstate.edu/
ST PAUL'S SCHOOL OF NURSING-STATEN ISLAND,"2 TELEPORT DRIVE, CORPORATE COMMONS TWO, SUITE 203",STATEN ISLAND,NY,10311,(718) 517-7700,866,RICHMOND,36085,USA,40.605397,-74.1797,www.stpaulsschoolofnursing.edu/
SISTEMA UNIVERSITARIO ANA G. MENDEZ,"UNIVERSIDAD ANA G. MENDEZ, 1399 AVE ANA G. MENDEZ",RIO PIEDRAS,PR,00928,(787) 751-0178,265,SAN JUAN,72127,PRI,18.387183,-66.061647,www.uagm.edu/
